MEMBERSHIP_ID,BUS_PERCENT,STAY_C,LEADTIME,CRO_BOOK_PCT,MIDSCALE_PCT,UPSCALE_PCT,EXT_STAY_PCT,AIRPORT_PCT,RESORT_PCT,WEEKENDS_PCT,MEMBER_CLUB,POINTS_COLLECTOR,GDS_BOOK_PCT,WEB_BOOK_PCT,NIGHTSPERSTAY,REVPERNIGHT,REGISTRATION_B
7713,0,3,0,0,1,0,0,0,0,0.8,1,1,0,0,1.66,72.2,0
7714,0,3,0.5,0,1,0,0,0,0,0,1,1,0,0,1,72.66,1
7715,0,3,2,0,1,0,0,0,0,1,1,1,0,0,1,72.66,1
7716,0,3,0,0,0.33,0,0.66,0,0,0.4,0,1,0,0,1.66,72.8,0
7717,0,3,9,1,1,0,0,0,0,0.4,1,1,0,0,3.33,72.8,0
7718,0.5,3,7.5,0.5,1,0,0,0.33,0,0.66,1,1,0.5,0,2,72.83,1
7719,0,3,0,0,1,0,0,0,0,0.66,0,0,0,0,1,73.66,1
7720,0,3,0,1,1,0,0,0,0,1,1,1,0,0,1.33,73.75,1
7721,0.66,3,0,0,1,0,0,0,0,0.33,1,1,0,0,1,74,0
7722,0,3,6.33,1,1,0,0,1,0,1,1,1,0,0,1,74,1
7723,0,3,0.33,0,1,0,0,0,0,0,1,1,0,0,2.66,74.12,1
7724,0,3,18,0,1,0,0,0,0,0.8,1,1,0,1,1.66,74.2,0
7725,0,3,0,0,1,0,0,0,0,0,1,1,0,0,1.33,74.25,0
7726,0,3,8.33,0.33,1,0,0,0.33,0,0.33,1,1,0,0,1,74.66,0
7727,1,3,0,0,1,0,0,0,0,0,1,0,0,0,1.33,74.75,0
7728,0,3,2.5,0,1,0,0,0,0,0,1,1,0,1,1.66,74.8,1
7729,0,3,0,0,1,0,0,0,0,0,1,1,0,0,2.33,75,0
7730,0.25,3,2.66,0,1,0,0,0.33,0,0,1,1,0.33,0,2.66,75,0
7731,0,3,8.5,0,0.33,0.33,0.33,0.33,0,0.66,1,1,0,1,1,75,1
7732,0,3,59,1,1,0,0,0,0,0.66,1,1,0,0,2,75,1
7733,0,3,0.66,0.33,1,0,0,0,0,0.66,1,1,0,0,1,75.33,0
7734,0,3,0,1,1,0,0,0,0,0,1,1,0,0,1,75.66,0
7735,0,3,7.33,0.33,1,0,0,0,0,0.5,1,1,0,0.33,2,75.66,0
7736,1,3,0,0,1,0,0,0,0,0,1,0,0,0,3,76,1
7737,0,3,0,1,1,0,0,0,0,0.25,1,1,0,0,2.66,76,0
7738,1,3,0.5,0,0.66,0.33,0,0.33,0,0,1,0,1,0,1.33,76,0
7739,1,3,8,0,1,0,0,0,0,0,1,0,1,0,4,76,0
7740,0,3,2,0.66,1,0,0,0,0,0.33,1,1,0,0,1,76.33,0
7741,0,3,2,0,1,0,0,0,0,1,1,1,0,1,1.33,76.5,0
7742,0.44,3,0,0,1,0,0,0,0,0,1,1,0,0,3,76.66,1
7743,0,3,0,0,1,0,0,0,0,0,1,1,0,0,1,76.66,1
7744,0,3,9,0,1,0,0,0.66,0,0,1,1,0,1,1,76.66,0
7745,0,3,9.66,0,1,0,0,0,0,0.28,0,1,0,0.66,2.33,76.71,0
7746,0.66,3,0,0,0.33,0.66,0,0,0,0,1,1,0,0,1,77.33,1
7747,0,3,17.5,0,1,0,0,0,0,0.4,1,0,0,0.5,1.66,77.4,0
7748,0,3,28.5,0,1,0,0,0,0,0.55,1,1,0,0.5,3,77.44,0
7749,0.75,3,0,0,1,0,0,0,0,0,1,1,0,0,1.33,77.5,0
7750,0,3,0,0,0,1,0,0,0,0,1,1,0,0,1.33,77.75,0
7751,0,3,1,0.33,1,0,0,0,0,0.8,1,1,0,0.66,1.66,78,1
7752,1,3,0,0,1,0,0,0,0,0,1,0,0,0,1.33,78.25,0
7753,0,3,0,0,1,0,0,0,1,0.44,1,1,0,0,3,78.44,1
7754,0,3,39,0,1,0,0,0,0,0.75,1,1,0,0,1.33,78.75,1
7755,1,3,0,0,1,0,0,0,0,0,1,1,0,0,1.66,79,0
7756,0,3,2,0,1,0,0,0,0,0,1,1,0,1,1.33,79.25,1
7757,0,3,0,0,0.66,0.33,0,0,0.33,0.66,1,1,0,1,2,79.66,1
7758,0,3,1,0,1,0,0,0,0,0,1,1,0,0,2,79.66,0
7759,0,3,2,0,1,0,0,0,0,0,1,0,0,0,2,79.66,1
7760,0,3,33.66,0.66,0.66,0.33,0,0,0,0.25,0,1,0,0.33,1.33,79.75,0
7761,1,3,0,0,1,0,0,0,0,0,1,0,0,0,1.66,79.8,0
7762,0,3,0,0,1,0,0,0,0,0.8,1,1,0,0,1.66,80,1
7763,0,3,2,0,1,0,0,0,0,1,1,1,0,0,1,80,0
7764,0,3,9,0,1,0,0,0,0,0.25,1,1,0,0,1.33,80,0
7765,0,3,0,0,0,1,0,0,0,0.5,1,1,0,0,1.33,80.25,0
7766,0.33,3,15.66,0,1,0,0,1,0,0.66,1,0,1,0,1,80.33,0
7767,0,3,0,0,1,0,0,0,0,0.33,1,1,0,0.5,1,81,1
7768,0,3,0,0,1,0,0,0,0,0,1,1,0,0,1.66,81,0
7769,0,3,0,0.33,0.66,0.33,0,0,0,0.33,1,1,0,0,1,81,0
7770,0,3,8,0,1,0,0,0,0,1,1,1,0,1,1.33,81.25,1
7771,0,3,12.33,0,1,0,0,0,0,0.25,0,1,0,1,6.66,81.35,1
7772,0,3,0,0,1,0,0,0,0,0.28,1,1,0,0,2.33,81.42,1
7773,0,3,0.5,0,1,0,0,0,0,0.5,1,1,0,0,1.33,81.5,1
7774,0,3,39.25,0.75,1,0,0,0,0,0.38,0,1,0,0,4.33,81.53,1
7775,0,3,0,0,1,0,0,0,0,0,1,1,0,0,1,82,1
7776,1,3,0,0,0.66,0.33,0,0.33,0,0,1,1,0,0,2.33,82.42,1
7777,0,3,0,0,1,0,0,0.33,0,0.75,1,1,0,0,1.33,82.5,1
7778,0,3,0,0,1,0,0,0,0.66,0,1,1,0,0.66,2,82.66,1
7779,0,3,0,0,1,0,0,0,0,0.33,1,1,0,0,1,82.66,0
7780,0,3,0,0,1,0,0,0,0,0.33,1,1,0,0,1,82.66,0
7781,0,3,8,0,0,1,0,0,0,0.46,1,1,0,0,5,82.66,1
7782,0,3,27.25,0.25,1,0,0,0.33,0,1,1,1,0,0.75,1.33,82.75,0
7783,0.44,3,10,0,1,0,0,0.33,0,0,1,1,1,0,3,82.88,0
7784,0,3,3,0,1,0,0,0,0,0,1,1,0,0,1,83,1
7785,0,3,4,0,0.66,0.33,0,0,0,0.6,1,0,0,1,1.66,83,0
7786,1,3,16,0,0,0,1,0,0,0,1,1,0,0,1.33,83,1
7787,0,3,0,0,1,0,0,0,0,0,0,1,0,0,3,83.11,0
7788,0,3,5,0,0.66,0,0.33,0,0,0.34,0,1,0,0,11.66,83.42,1
7789,0,3,5.5,0,1,0,0,0,0,0.6,1,1,0,0,1.66,83.6,0
7790,0,3,0,0,1,0,0,0,0,0.5,1,1,0,0,1.33,83.75,0
7791,0,3,5,0,1,0,0,1,0,0,1,1,0,0.33,2.33,83.85,1
7792,0,3,0,0,1,0,0,0,0,0.33,1,1,0,0,1,84,0
7793,0,3,0.25,0,1,0,0,0,0,0.33,1,1,0,0,1,84,1
7794,0,3,4,0,1,0,0,0,0,0.33,1,1,0,1,1,84,1
7795,0.75,3,6,0,1,0,0,0,0,0.2,1,1,0,1,1.66,84,1
7796,0,3,7,0,1,0,0,0,0,0,1,0,0,1,1.66,84,1
7797,0,3,26.66,0,1,0,0,0.33,0,0.45,0,1,0,0.66,3.66,84.27,1
7798,0,3,0,0,1,0,0,0,0,0,1,1,0,0,5.33,84.37,0
7799,0.5,3,0,1,1,0,0,0,0,0.75,1,0,0,0,1.33,84.5,1
7800,0,3,15,1,1,0,0,0,0,0.75,1,1,0,0,2.66,84.5,0
7801,0.66,3,9.5,0,1,0,0,0.66,0,0.33,1,1,1,0,2,84.66,0
7802,0,3,0,0,0.66,0,0.33,0,0,0.25,1,1,0,0,2.66,84.75,0
7803,0,3,0,0,1,0,0,0,0,0,1,1,0,0,1,85,1
7804,0,3,0,0,1,0,0,0,0,0.5,1,0,0,0,1.33,85,0
7805,0,3,0,0,0,0,1,0,0,0.18,1,1,0,0,3.66,85,0
7806,0,3,3.66,0,1,0,0,0,0,1,1,1,0,1,1.33,85,0
7807,0.5,3,4,0,0.66,0.33,0,0,0,0,1,1,0,0,1.33,85,0
7808,0,3,4.33,0.33,1,0,0,0,0,0,1,1,0,0,1,85,0
7809,0,3,17,0,1,0,0,0,0.33,0.22,0,0,0,0,6,85.11,0
7810,0,3,2.66,0,0.66,0,0.33,0,0,0.8,1,1,0,0.66,1.66,85.2,0
7811,0,3,49.66,0,1,0,0,0,0,1,1,1,0,0,1.33,85.25,0
7812,0,3,6.33,0,1,0,0,0,0,1,1,1,0,0,1,85.33,0
7813,0.83,3,19.66,0,0.66,0,0.33,0.33,0,0,1,1,0.66,0.33,2,85.33,0
7814,0,3,0,0,0.33,0.66,0,0,0,0.28,1,1,0,0,2.33,85.42,1
7815,0,3,1.33,0,1,0,0,0,0,0.5,1,1,0,0.66,1.33,85.5,0
7816,0,3,5.5,0,1,0,0,0,0.33,0.12,0,1,0,0.5,2.66,85.75,1
7817,0,3,0,0,1,0,0,0,0,0.28,1,1,0,0,2.33,86,1
7818,0,3,0,0,1,0,0,0.33,0,0.75,1,1,0,0,1.33,86,0
7819,0,3,1.33,0,1,0,0,0,0,0.32,0,1,0,0,8.33,86.2,1
7820,0.66,3,2.33,0,1,0,0,0.33,0,0,1,1,0.66,0,1,86.33,0
7821,0,3,7.66,0,1,0,0,0,0,0,1,1,0,1,1,86.33,0
7822,0,3,14,0.33,1,0,0,0,0,0.16,1,1,0,0.66,2,86.33,1
7823,0.5,3,1,0,0.33,0.66,0,0,0,0,1,1,1,0,2.66,86.5,1
7824,0,3,6,0.25,1,0,0,0,0,1,1,1,0,0,2,86.66,0
7825,0.35,3,3,0,1,0,0,0,0,0.11,1,1,1,0,5.66,86.7,0
7826,0,3,2,0.66,1,0,0,0,0,0,1,1,0,0,2.66,86.75,1
7827,1,3,15.5,0,1,0,0,0,0,0,1,0,1,0,1.33,86.75,1
7828,0,3,0.66,0,1,0,0,0,0,0,1,1,0,0,1.66,87,1
7829,0.33,3,4,0.66,1,0,0,0,0,0.33,1,1,0.33,0,1,87,0
7830,0,3,36,0,1,0,0,0.33,0,0.33,1,1,0,1,2,87,1
7831,0,3,49.66,0,0,1,0,0,0.33,0.71,1,1,0,0.33,2.33,87,1
7832,0,3,0,0,1,0,0,0,0.33,0.4,1,1,0,0,1.66,87.2,1
7833,0,3,31.33,0,1,0,0,0,0,0.4,1,1,0,0.33,3.33,87.3,0
7834,0.8,3,12.33,1,1,0,0,0,0,0.2,1,1,0,0,1.66,87.4,0
7835,0,3,0,0,1,0,0,0,0,0.75,1,1,0,0,2.66,87.5,0
7836,0.38,3,0,0,1,0,0,0,0,0.07,1,1,0,0,4.33,87.53,0
7837,0,3,0,0,1,0,0,0,0,0,1,1,0,0,1,87.66,0
7838,1,3,4.33,0,1,0,0,0,0,0,1,0,1,0,1,87.66,0
7839,0,3,5,0,1,0,0,0,0.33,0.25,1,1,0,0.5,1.33,88,1
7840,0.58,3,6,0,1,0,0,0,0,0.25,1,1,0,0,4,88,0
7841,0,3,0,0,1,0,0,0,0,0.27,1,0,0,0,3.66,88.09,0
7842,0,3,5,0.5,1,0,0,0,0,0.23,0,1,0,0,14.33,88.11,1
7843,0,3,1,0,1,0,0,0,0,0.25,1,1,0,0,1.33,88.25,0
7844,0,3,0,0,1,0,0,0,0,1,1,0,0,1,1,88.33,1
7845,0,3,14,0,1,0,0,0,0,0,1,0,0,1,1,88.33,0
7846,0,3,36.66,0.66,1,0,0,0,0,1,1,1,0,0,1,88.33,1
7847,0.75,3,14,1,0,0,1,0,0,0.25,1,1,0,0,1.33,88.75,0
7848,0,3,0.5,0.5,1,0,0,0,0,0.35,1,1,0,0,6.66,89,1
7849,0,3,2,0,0,1,0,0,0,0.16,1,0,0,0,2,89,0
7850,0.33,3,6.5,0,1,0,0,0,0,0,1,1,0,0,1,89,1
7851,0,3,0,0,1,0,0,0,0,1,1,1,0,0,2,89.16,0
7852,0,3,9.33,0,1,0,0,0,0,0.2,1,1,0,0.33,1.66,89.2,1
7853,0,3,11.5,0,1,0,0,0,0,0.57,1,1,0,1,2.33,89.28,0
7854,0,3,0,0,0.66,0,0.33,0,0,0,1,1,0,0,1,89.33,1
7855,0.66,3,34.5,0,1,0,0,0,0,0,1,1,1,0,1,89.33,0
7856,0,3,0,0,1,0,0,0.33,0,0.4,0,1,0,0,3.33,89.5,1
7857,0,3,19,0.66,1,0,0,0,0,0,1,1,0,0,2,89.5,0
7858,0,3,0,0,1,0,0,0.33,0,0,0,1,0,0,1,89.66,0
7859,1,3,0,0,1,0,0,0,0,0,1,1,0,0,1,90.33,1
7860,0,3,0,0,1,0,0,0,0,0.66,1,1,0,0,1,90.33,0
7861,0,3,12.33,0,0.66,0,0.33,0,0,0.2,1,1,0,1,1.66,90.4,1
7862,0.66,3,0,0,0.33,0.66,0,0.33,0,0.16,1,1,0,0,2,90.5,0
7863,1,3,2.5,0,1,0,0,0,0,0,1,0,0.5,0,2.66,90.62,0
7864,0,3,4,0,1,0,0,0,0,0.33,1,1,0,0.33,4,90.66,0
7865,0,3,64.5,1,1,0,0,0,0,0.6,1,1,0,0,1.66,90.8,1
7866,0,3,0,0,1,0,0,0,0,0.33,1,1,0,0,2,91,1
7867,0,3,0,0,0.66,0.33,0,0,0,0.66,1,1,0,0,1,91,0
7868,0,3,2,0.33,1,0,0,0,0,0,0,1,0,0.66,1.66,91.2,0
7869,0,3,1,0,1,0,0,0,1,0.5,1,1,0,0,1.33,91.25,1
7870,0,3,4,0,1,0,0,0,0,0,1,1,0,1,1.33,91.25,0
7871,0,3,1,0,1,0,0,0,0.66,0.66,1,1,0,0,2,91.33,0
7872,0,3,57.5,1,1,0,0,0,0,0.8,1,1,0,0,1.66,91.4,0
7873,0,3,0,0,1,0,0,0.33,0,1,1,1,0,0,1,91.66,0
7874,1,3,0,0,1,0,0,0,0,0,1,0,0,0,4.33,91.84,1
7875,0,3,7,0.66,1,0,0,0,0,0.71,1,0,0,0,2.33,92,1
7876,0,3,6,0,1,0,0,0,0,0.75,1,1,0,0,1.33,92.25,1
7877,0,3,17.66,0.33,1,0,0,0.33,0,0,1,1,0,0.66,1.33,92.25,1
7878,0,3,13,0,1,0,0,0.33,0,0,1,1,0,0,2.33,92.28,0
7879,0,3,0,0,1,0,0,0,0,0.33,1,1,0,0,2,92.33,0
7880,1,3,19.66,0,1,0,0,0,0,0,1,1,1,0,1,92.33,0
7881,0,3,0,0,1,0,0,0,0,0,1,0,0,0,2.66,92.5,0
7882,0,3,0,0,1,0,0,0,0,0,1,1,0,0,1.33,93,0
7883,0,3,18,0.5,1,0,0,0,0,0.5,1,1,0,0,2,93,1
7884,0,3,18.33,0,1,0,0,0,0,0.2,1,1,0,1,1.66,93,0
7885,0,3,3,0,1,0,0,0,0,0.8,1,0,0,0.5,1.66,93.2,0
7886,0,3,2,0,1,0,0,0,0,0.33,1,1,0,0,1,93.33,0
7887,0,3,1,0.33,1,0,0,0,0,0.4,1,1,0,0,1.66,93.4,0
7888,0,3,2.5,0,1,0,0,0.66,0,0,1,1,0,0.5,1.33,93.5,0
7889,0.5,3,7,1,1,0,0,0,0,0.25,1,1,0,0,1.33,93.5,0
7890,0,3,0,0,1,0,0,0,0,0.33,1,1,0,0,1,93.66,0
7891,0,3,9,1,1,0,0,0.33,0,1,1,1,0,0,2.33,93.71,0
7892,0,3,9.5,0,1,0,0,0,0,0.14,1,1,0,0.5,4.66,93.71,0
7893,0,3,0.33,0.66,1,0,0,0,0,0.75,1,1,0,0,1.33,93.75,1
7894,0,3,4.5,0,1,0,0,0,0.33,0.35,0,1,0,0.5,5.66,94.11,0
7895,0,3,0,0.5,1,0,0,0,0,0.4,1,1,0,0,1.66,94.2,0
7896,0.5,3,0,0,1,0,0,0.33,0,0,1,0,0,0,2,94.5,0
7897,1,3,0,0,1,0,0,0.33,0,0,1,1,0,0,2,94.5,0
7898,0.4,3,0,0,1,0,0,0,0,0,1,1,0,0,1.66,94.6,0
7899,0,3,2,0,1,0,0,0,0,0.6,1,1,0,0,1.66,94.6,0
7900,0,3,13,0,1,0,0,0,0,0.25,1,1,0,1,1.33,94.75,0
7901,0,3,51.66,0,1,0,0,0,0,0.75,1,1,0,0,1.33,94.75,0
7902,0,3,0,0,0,1,0,0,0,0,1,1,0,0,5.33,95,1
7903,0.58,3,3.33,0,1,0,0,0,0,0.08,1,1,0.66,0,4,95,0
7904,1,3,7,0,0,1,0,0,0,0,1,1,1,0,2.33,95,0
7905,0,3,13,0,1,0,0,0,1,0,0,1,0,0,5,95,1
7906,0,3,30.5,0,0.66,0.33,0,0,0,0.66,1,1,0,0,3,95.11,0
7907,0,3,39,0,0.33,0.66,0,0,0,1,0,1,0,0.66,1.66,95.2,1
7908,0,3,4.5,0,0.66,0,0.33,0,0,0.75,1,1,0,0.5,1.33,95.25,1
7909,0,3,0,0,1,0,0,0,0,0,1,1,0,0,3.33,95.3,0
7910,1,3,25.5,1,1,0,0,0,0,0,1,1,0,0,1.33,95.5,0
7911,0,3,13,0,1,0,0,0,0.33,0.8,1,1,0,1,1.66,95.6,1
7912,0,3,12,0,1,0,0,0,0,0.25,1,1,0,1,2.66,95.62,0
7913,0,3,0.33,0.66,1,0,0,0.66,0,0.33,1,1,0,0,1,95.66,0
7914,0,3,74.5,1,1,0,0,0,0,0.33,1,1,0,0,1,95.66,1
7915,0.25,3,0,0,1,0,0,0,0,0.25,1,1,0,0,1.33,96,0
7916,0,3,3.66,0.66,1,0,0,0,0.33,0.66,1,1,0,0,2,96,0
7917,0,3,8,0,0.66,0.33,0,0.33,0,0.6,1,1,0,1,1.66,96,1
7918,0,3,5.5,1,1,0,0,0,0,0,1,1,0,0,1.33,96.25,0
7919,0,3,1,0,0,1,0,0.66,0.33,0,1,1,0,0,1.33,96.5,1
7920,0,3,40.66,0,1,0,0,0,0,0.6,1,1,0,0.33,3.33,96.6,1
7921,0,3,9.33,0,1,0,0,0,0,0.33,1,1,0,0.66,1,96.66,0
7922,0,3,0,0,1,0,0,0,0.66,0,1,1,0,0,1.33,96.75,1
7923,1,3,0,0,1,0,0,0,0,0,1,1,0,0,3.33,96.9,1
7924,0,3,12,0,1,0,0,0.66,0,0.2,0,0,0,0,3.33,97.4,0
7925,0,3,8.66,0,1,0,0,0,0,0,1,1,0,1,1.33,97.5,1
7926,0,3,43.5,0,1,0,0,0,0,0.5,1,1,0,1,2,97.5,1
7927,0,3,0,0,0,1,0,0,0,0.22,1,0,0,0,3,98,0
7928,0,3,0,1,1,0,0,0,0,0.33,1,1,0,0,1,98.33,0
7929,0,3,16.33,0.66,1,0,0,0,0,0.5,1,1,0,0,1.33,98.5,0
7930,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,99,1
7931,0,3,0,1,0.66,0.33,0,0,0,0.66,1,0,0,0,2,99.16,1
7932,0.5,3,13,0,0.66,0.33,0,0.33,0.33,0,1,1,0.33,0.33,1.33,99.25,0
7933,0,3,0.5,0.5,1,0,0,0,0,0.33,1,1,0,0,1,99.33,0
7934,0,3,0.66,0,1,0,0,0,0,0.66,1,1,0,0,1,99.33,0
7935,0.33,3,5,0,1,0,0,0,0,0.33,1,1,0,0,1,99.33,0
7936,0,3,10.33,1,1,0,0,0,0,0.33,1,1,0,0,1,99.33,1
7937,0.65,3,29.5,0,1,0,0,0,0,0.2,0,1,1,0,6.66,99.45,1
7938,0,3,0,0,1,0,0,0,0,0,1,1,0,0,1.33,99.5,1
7939,0,3,0,0,1,0,0,0,0,0.75,1,1,0,0.33,1.33,99.5,1
7940,0,3,24.5,0,1,0,0,0.33,0.33,0.25,1,1,0,1,1.33,99.5,0
7941,0,3,20,0,1,0,0,0,0.66,0.28,0,1,0,0,32.33,99.84,1
7942,0,3,2,0.33,1,0,0,0,0,0.66,1,1,0,0.66,2,100,1
7943,0,3,0,0,1,0,0,0,0,0.09,1,1,0,0,3.66,100.18,1
7944,0,3,3.66,0,1,0,0,0,0,0,1,1,0,0,1.66,100.2,1
7945,0,3,0,0,1,0,0,0,0,0,1,1,0,0,1,100.66,0
7946,0,3,0,0,0,1,0,0,0,0,1,1,0,0,1,101,0
7947,0,3,0,0,1,0,0,0,0,0,1,1,0,0.5,1,101.33,1
7948,0,3,1.33,0,1,0,0,0,0,0,1,1,0,0.33,1,101.33,1
7949,0,3,1.5,1,1,0,0,0,0,0.42,1,1,0,0,2.33,101.42,0
7950,0.33,3,0,0,0,0,1,0,0,0,1,1,0,0,1,101.66,1
7951,0.25,3,7.5,0,1,0,0,0.33,0,0,1,1,0.5,0,1.33,101.75,0
7952,0,3,11.5,0,1,0,0,0,0,0,1,1,0,0,1.33,101.75,0
7953,0,3,15.33,1,1,0,0,0,0,0.4,1,1,0,0,1.66,101.8,1
7954,0,3,7,0,0.33,0.66,0,0,0.66,0,1,1,0,0,2.33,102,1
7955,0,3,10,0,1,0,0,0,0,0,1,0,0,1,1.33,102.25,0
7956,0,3,3.75,0.75,1,0,0,0,0.33,1,1,1,0,0,2,102.33,1
7957,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1.66,102.4,0
7958,0,3,0,0,1,0,0,0,0,1,1,1,0,0,1,102.66,1
7959,0,3,8.33,0,0,1,0,0,0,0,1,1,0,1,2,102.66,0
7960,0.33,3,15.5,0,0.66,0.33,0,0.33,0,0,1,0,0,1,1,102.66,0
7961,0,3,25.66,0,1,0,0,0,0,0.22,1,1,0,1,3,102.66,0
7962,0,3,0,0,0,1,0,0,0,0.2,1,1,0,0,1.66,103,1
7963,0,3,15,0,1,0,0,0,0,0.66,1,1,0,0.66,1,103,1
7964,0,3,54.5,0,1,0,0,0,0,0.71,1,1,0,0,2.33,103.28,0
7965,0.77,3,0,0,1,0,0,0,0,0.11,1,1,0,0,3,103.44,0
7966,0,3,41,1,1,0,0,0,0,0.5,1,1,0,0,2.66,103.5,0
7967,0,3,32.5,0,1,0,0,0,0,0,1,1,0,0.5,1.33,103.75,1
7968,0,3,1,1,1,0,0,0,0,0.71,0,1,0,0,2.33,103.85,0
7969,0,3,0,0,1,0,0,0,0,0.5,1,1,0,0,2,104,1
7970,0,3,0,0.66,1,0,0,0,0,0.33,1,1,0,0,1,104,0
7971,1,3,0,0,0,1,0,0,0,0,1,1,0,0,3.66,104,0
7972,0,3,32,0,0,1,0,0,0,0,0,1,0,0,2.66,104.12,0
7973,0,3,18.5,0,0.33,0,0.66,0,0,0,1,1,0,0.5,2,104.16,0
7974,0,3,0,0,1,0,0,0,0,0,1,1,0,0.33,1,104.33,0
7975,0,3,0,0,1,0,0,0,0,0,1,0,0,0,2.66,104.75,0
7976,1,3,0,0,0,1,0,0,0,0,1,1,0,0,3,105,0
7977,1,3,0,0,1,0,0,0,0,0,1,1,0,0,1.33,105.25,1
7978,0.33,3,0,0,0.66,0.33,0,0,0,0.16,0,0,0,0,2,105.33,0
7979,0,3,17.66,0,1,0,0,0,0,0.4,1,1,0,1,1.66,105.4,1
7980,0,3,0,0,1,0,0,0,0,0.85,1,1,0,0,2.33,105.42,1
7981,0,3,151,0,1,0,0,0.33,0,0.2,0,1,0,1,3.33,105.9,0
7982,0,3,21,0,1,0,0,0,0,0.66,1,1,0,1,1,106,0
7983,0,3,1.5,0,1,0,0,0,0,0.4,1,0,0,0,1.66,106.4,0
7984,0,3,0,0,1,0,0,0,0,0.1,1,1,0,0,3.33,106.5,1
7985,0.75,3,0.66,0,1,0,0,0,0,0.25,1,1,0.66,0,1.33,106.5,0
7986,0,3,0.66,0.66,0.66,0,0.33,0,0,1,1,1,0,0,1.33,106.5,0
7987,0.5,3,0,0,1,0,0,0,0,0,1,1,0,0,1,106.66,0
7988,1,3,0,0,0,1,0,0,0,0,1,0,0,0,1,106.66,1
7989,0,3,3,0,0.66,0.33,0,0,0.33,0.33,1,1,0,0,1,106.66,0
7990,0.8,3,0,0,0.33,0.66,0,0,0,0.2,1,1,0,0,1.66,106.8,1
7991,0,3,26,0,1,0,0,0,0,0.62,1,1,0,1,2.66,106.87,1
7992,0,3,0.5,1,1,0,0,0,0,1,1,1,0,0,1.33,107,1
7993,0,3,0,0,1,0,0,0,0,0.54,1,0,0,0,3.66,107.09,1
7994,0,3,4,0,1,0,0,0,0,0,1,1,0,0,1.66,107.2,0
7995,0,3,0,0,1,0,0,0,0,0,1,0,0,0,2,107.33,0
7996,0,3,0,0,1,0,0,0,0,0,1,1,0,0,1,107.33,1
7997,0,3,0,0,1,0,0,0,0,0,1,1,0,0.33,2,107.33,0
7998,0,3,83.33,0,1,0,0,0,0,0.66,1,1,0,1,1,107.66,1
7999,0,3,0,0,1,0,0,0,0,0,1,1,0,0,1,108,1
8000,0,3,0,0,1,0,0,0,0,0.15,0,0,0,0,6.33,108.36,1
8001,0.33,3,14,1,1,0,0,0,0,0.33,1,0,0,0,2,108.5,0
8002,0,3,61,0,1,0,0,0,0,0.5,1,1,0,1,1.33,108.5,0
8003,0,3,6,0,1,0,0,0,0,0,1,1,0,1,1,108.66,0
8004,0,3,11.66,0,1,0,0,0,0,0,1,1,0,0.66,1.66,108.8,0
8005,0,3,7,0,0.33,0.66,0,0,0,0.25,1,1,0,1,5.33,108.81,1
8006,0,3,1,1,1,0,0,0,0,0.33,1,1,0,0,1,109,1
8007,0,3,18,0,1,0,0,0.33,0,0.4,1,1,0,1,1.66,109,1
8008,0,3,0,0,0.33,0.66,0,0,0,0.15,1,0,0,0,4.33,109.53,1
8009,0,3,30.33,0,1,0,0,0.33,0,0.2,1,1,0,1,1.66,109.6,1
8010,0,3,0,0,1,0,0,0,0,0,1,1,0,0,1.33,109.75,0
8011,0,3,1,1,0.66,0.33,0,0,0.33,0.25,1,1,0,0,1.33,109.75,0
8012,0,3,32.66,0.66,1,0,0,0,0,0,1,1,0,0,1.33,109.75,1
8013,0,3,18.5,1,1,0,0,0,0,0.4,1,1,0,0,1.66,109.8,0
8014,0,3,0,0,0,1,0,0,0,0.37,0,1,0,0,11.66,109.82,1
8015,0,3,6.33,0,1,0,0,0,0,0,1,1,0,0,1.33,110,0
8016,0,3,153,0,1,0,0,0,0,0,1,1,0,1,1.33,110,0
8017,0,3,9,0,1,0,0,0,0,0,1,1,0,1,1,110.33,1
8018,0,3,7,0,0.66,0.33,0,0,0,0.4,1,1,0,0,1.66,110.4,0
8019,0,3,0,0,0,1,0,0,0,0,1,1,0,0,1.33,110.5,1
8020,1,3,0,0,1,0,0,0,0,0,1,1,0,0,2.33,110.57,1
8021,0,3,0,0,1,0,0,0,0,0.75,1,1,0,0,1.33,111.25,0
8022,0,3,5,0,1,0,0,0,0,0,1,1,0,0,1,111.66,1
8023,0,3,35,0,0.66,0.33,0,0,0,1,1,1,0,0.66,1,111.66,0
8024,0,3,23,0,0.66,0,0.33,0,0,0,1,1,0,1,2.66,111.75,0
8025,0,3,2.5,0.5,1,0,0,0,0,0.2,0,1,0,0.5,1.66,111.8,1
8026,0,3,8.33,0.33,1,0,0,0,0,0.33,1,1,0,0.66,2,111.83,1
8027,0.33,3,1.5,0.5,1,0,0,0.33,0,0,1,1,0.5,0,1,112,0
8028,0,3,0,0.5,1,0,0,0,0,0.31,0,1,0,0.5,9.66,112.13,0
8029,0,3,0,0,0.66,0.33,0,0,0,0.12,0,1,0,0,5.33,112.31,1
8030,0,3,0,0,1,0,0,0,0,0.5,1,1,0,0,2,112.5,0
8031,0,3,0,0,0,1,0,0,0,0.66,1,1,0,0,1,112.66,1
